"Date Updated",User,SKU,"Item Name","Price Type","Old Price","New Price"
"2018-07-05 09:48:38",Faheem,APL-001-2080,"LCD and Touch Screen Digitizer for iPhone 5S SE - White (Premium)",Sale,$16.99,$16.89
"2018-07-05 09:50:23",Faheem,APL-001-2090,"LCD and Touch Screen Digitizer for iPhone 5S SE - Black (Premium) ",Sale,$16.99,$16.89
"2018-07-05 10:00:37",Faheem,APL-001-2450,"Touch Screen Digitizer With Home Button And IC Chip for iPad Mini & iPad Mini 2 - White (Standard)","Default 1",$21.99,$24.99
"2018-07-05 10:01:46",Faheem,APL-001-2094,"LCD and Touch Screen Digitizer for iPhone 6 Plus - White (Premium)",Sale,$47.59,$46.19
"2018-07-05 10:05:13",Faheem,APL-001-2093,"LCD and Touch Screen Digitizer for iPhone 6 Plus - Black (Premium)",Sale,$47.59,$46.19
"2018-07-05 10:07:08",Faheem,APL-001-2452,"Touch Screen Digitizer With Home Button for iPad 2 - Black (Standard)","Default 1",$17.89,$17.99
"2018-07-05 10:07:49",Faheem,APL-001-2455,"Touch Screen Digitizer With Home Button for iPad 3 - White (Standard)","Default 1",$20.99,$17.99
"2018-07-05 10:08:12",Faheem,APL-001-2456,"Touch Screen Digitizer With Home Button for iPad 4 - Black (Standard)","Default 1",$30.99,$17.99
"2018-07-05 10:08:41",Faheem,APL-001-2457,"Touch Screen Digitizer With Home Button for iPad 4 - White (Standard)","Default 1",$30.99,$17.99
"2018-07-05 10:09:10",Faheem,APL-001-2453,"Touch Screen Digitizer With Home Button for iPad 2 - White (Standard)","Default 1",$17.89,$17.99
"2018-07-05 13:05:16",Jordan,FLX-SAM-1428,"Rear Camera for Samsung Galaxy S6 Edge ","Platinum 1",$10.13,$12.06
"2018-07-05 13:49:08",Jordan,SRN-LGM-629,"LG K10 LCD and Touch Screen Digitizer with Frame K10 K420N K410 K430 MS428","Platinum 1",$51.99,$57.19
"2018-07-05 13:51:21",Jordan,SRN-LGM-697,"LCD and Touch Screen Digitizer with Silver Frame for LG G6 - Silver","Platinum 1",$95.88,$149.89
"2018-07-05 13:51:51",Faheem,FLX-SAM-1288,"Volume Flex Cable for Samsung Galaxy S6",Sale,$1.99,$2.99
"2018-07-05 13:52:04",Faheem,FLX-SAM-1288,"Volume Flex Cable for Samsung Galaxy S6",Sale,$2.99,$2.59
"2018-07-05 13:52:06",Jordan,SRN-LGM-698,"LCD and Touch Screen Digitizer with Black Frame for LG G6 - Black",Sale,$99.39,$98.89
"2018-07-05 13:52:17",Faheem,FLX-SAM-1288,"Volume Flex Cable for Samsung Galaxy S6",Sale,$2.59,$2.49
"2018-07-05 13:52:29",Faheem,FLX-SAM-1288,"Volume Flex Cable for Samsung Galaxy S6",Sale,$2.49,$2.59
"2018-07-05 13:56:44",Jordan,SRN-MOT-610,"Motorola Droid Turbo XT1254 LCD Assembly Black with Frame","Platinum 1",$84.72,$94.99
"2018-07-05 13:58:00",Faheem,FLX-SAM-1304,"SIM SD Card Flex Cable for Samsung Galaxy Note 4 N910F",Sale,$1.99,$2.99
"2018-07-05 13:59:01",Faheem,FLX-SAM-1338,"Volume Flex Cable for Samsung Galaxy S6",Sale,$1.49,$2.59
"2018-07-05 13:59:01",Faheem,FLX-SAM-1338,"Volume Flex Cable for Samsung Galaxy S6","Platinum 1",$3.49,$4.66
"2018-07-05 13:59:08",Faheem,FLX-SAM-1338,"Volume Flex Cable for Samsung Galaxy S6",Sale,$2.59,$2.00
"2018-07-05 13:59:08",Faheem,FLX-SAM-1338,"Volume Flex Cable for Samsung Galaxy S6","Platinum 1",$4.66,$4.66
"2018-07-05 13:59:20",Faheem,FLX-SAM-1338,"Volume Flex Cable for Samsung Galaxy S6",Sale,$2.00,$2.39
"2018-07-05 13:59:31",Faheem,FLX-SAM-1338,"Volume Flex Cable for Samsung Galaxy S6",Sale,$2.39,$2.29
"2018-07-05 14:00:12",Faheem,FLX-SAM-1348,"Power Flex Cable for Samsung Galaxy S6 Edge",Sale,$0.99,$1.99
"2018-07-05 14:00:27",Faheem,FLX-SAM-1348,"Power Flex Cable for Samsung Galaxy S6 Edge",Sale,$1.99,$1.59
"2018-07-05 14:00:37",Faheem,FLX-SAM-1348,"Power Flex Cable for Samsung Galaxy S6 Edge",Sale,$1.59,$1.39
"2018-07-05 14:00:43",Jordan,SRN-MOT-610,"Motorola Droid Turbo XT1254 LCD Assembly Black with Frame",Sale,$49.99,$51.89
"2018-07-05 14:00:49",Faheem,FLX-SAM-1348,"Power Flex Cable for Samsung Galaxy S6 Edge",Sale,$1.39,$1.29
"2018-07-05 14:01:03",Faheem,FLX-SAM-1348,"Power Flex Cable for Samsung Galaxy S6 Edge","Platinum 1",$3.49,$4.66
"2018-07-05 14:02:20",Faheem,FLX-SAM-1381,"Earpiece Speaker for Samsung Galaxy Note 5 ",Sale,$1.99,$3.49
"2018-07-05 14:02:21",Faheem,FLX-SAM-1381,"Earpiece Speaker for Samsung Galaxy Note 5 ","Platinum 1",$6.89,$7.96
"2018-07-05 14:02:33",Faheem,FLX-SAM-1381,"Earpiece Speaker for Samsung Galaxy Note 5 ",Sale,$3.49,$3.29
"2018-07-05 14:02:49",Faheem,FLX-SAM-1381,"Earpiece Speaker for Samsung Galaxy Note 5 ",Sale,$3.29,$3.19
"2018-07-05 14:03:02",Faheem,FLX-SAM-1381,"Earpiece Speaker for Samsung Galaxy Note 5 ",Sale,$3.19,$3.09
"2018-07-05 14:03:18",Faheem,FLX-SAM-1381,"Earpiece Speaker for Samsung Galaxy Note 5 ",Sale,$3.09,$2.99
"2018-07-05 14:06:12",Faheem,FLX-SAM-1383,"Vibration Motor for Samsung Galaxy Note 5",Sale,$0.99,$1.99
"2018-07-05 14:06:12",Faheem,FLX-SAM-1383,"Vibration Motor for Samsung Galaxy Note 5","Platinum 1",$2.09,$2.69
"2018-07-05 14:06:20",Jordan,SRN-MOT-610,"Motorola Droid Turbo XT1254 LCD Assembly Black with Frame",Sale,$51.89,$48.89
"2018-07-05 14:06:30",Faheem,FLX-SAM-1383,"Vibration Motor for Samsung Galaxy Note 5",Sale,$1.99,$1.59
"2018-07-05 14:06:43",Faheem,FLX-SAM-1383,"Vibration Motor for Samsung Galaxy Note 5",Sale,$1.59,$1.49
"2018-07-05 14:06:54",Faheem,FLX-SAM-1383,"Vibration Motor for Samsung Galaxy Note 5",Sale,$1.49,$1.39
"2018-07-05 14:07:44",Faheem,FLX-SAM-1384,"Front Camera Flex Cable for Samsung Galaxy Note 5",Sale,$4.49,$4.99
"2018-07-05 14:07:45",Faheem,FLX-SAM-1384,"Front Camera Flex Cable for Samsung Galaxy Note 5","Platinum 1",$4.49,$9.99
"2018-07-05 14:07:56",Faheem,FLX-SAM-1384,"Front Camera Flex Cable for Samsung Galaxy Note 5",Sale,$4.99,$5.29
"2018-07-05 14:08:07",Faheem,FLX-SAM-1384,"Front Camera Flex Cable for Samsung Galaxy Note 5",Sale,$5.29,$5.49
"2018-07-05 14:08:56",Faheem,FLX-SAM-1384,"Front Camera Flex Cable for Samsung Galaxy Note 5",Sale,$5.49,$5.69
"2018-07-05 14:09:45",Faheem,FLX-SAM-1413,"Sim Card Tray for Samsung Galaxy S6 Edge - Gold",Sale,$1.49,$1.99
"2018-07-05 14:10:01",Faheem,FLX-SAM-1413,"Sim Card Tray for Samsung Galaxy S6 Edge - Gold",Sale,$1.99,$2.29
