"Date Updated",User,SKU,"Item Name","Price Type","Old Price","New Price"
"2018-09-18 09:41:08",Zahan,SRN-LGM-682,"LCD and Digitizer Replacement with Frame for LG G4 - Grade A","Default 1",$19.99,$18.99
"2018-09-18 09:45:46",Zahan,SRN-LGM-575,"LCD + Touch Screen Digitizer with Frame for LG Optimus G2 D800 D801 B29 - Black","Default 1",$33.10,$59.99
"2018-09-18 09:46:02",Zahan,SRN-LGM-296,"LCD and Touch Screen Digitizer for LG Optimus G2 D802 D805 - Black","Default 1",$48.92,$59.99
"2018-09-18 11:44:14",Zahan,SRN-LGM-348,"LCD + Touch Screen Digitizer for LG Google Nexus 5 D820 D821 Black","Platinum 1",$45.80,$45.80
"2018-09-18 16:10:36",Faheem,SRN-SAM-1739,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy S9 Plus (Blue Frame) - Black (Premium)",Sale,$223.49,$226.99
"2018-09-18 16:12:54",Faheem,SRN-SAM-1686,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy S9 Black Frame - Black (Premium)",Sale,$209.99,$216.39
"2018-09-18 16:14:19",Faheem,SRN-SAM-1632,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 - Gold (Premium)",Sale,$115.99,$112.19
"2018-09-18 16:15:08",Faheem,SRN-SAM-1633,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 - Black (Premium)",Sale,$115.99,$119.99
"2018-09-18 16:16:38",Faheem,SRN-SAM-1637,"LCD and Touch Screen Digitizer for Samsung Galaxy S6 - White (Premium)",Sale,$110.99,$102.09
"2018-09-18 16:16:57",Faheem,SRN-SAM-1637,"LCD and Touch Screen Digitizer for Samsung Galaxy S6 - White (Premium)",Sale,$102.09,$110.99
"2018-09-18 16:17:29",Faheem,SRN-SAM-1644,"LCD and Touch Screen Digitizer for Samsung Galaxy Note 5 - Gold (Premium)	",Sale,$147.59,$142.39
