"Date Updated",User,SKU,"Item Name","Price Type","Old Price","New Price"
"2018-07-17 09:14:40",Faheem,APL-001-2309,"LCD and Touch Screen Digitizer for iPhone 6 - White (Aftermarket Premium / Economy Plus)",Sale,$13.29,$13.99
"2018-07-17 09:16:10",Faheem,APL-001-2309,"LCD and Touch Screen Digitizer for iPhone 6 - White (Aftermarket Premium / Economy Plus)",Sale,$13.99,$13.29
"2018-07-17 09:19:15",Faheem,APL-001-2091,"LCD and Touch Screen Digitizer for iPhone 6 - Black (Premium)",Sale,$25.39,$24.99
"2018-07-17 09:19:18",Faheem,APL-001-2092,"LCD and Touch Screen Digitizer for iPhone 6 - White (Premium)",Sale,$25.39,$24.99
"2018-07-17 09:26:46",Faheem,APL-001-2298,"LCD and Touch Screen Digitizer for iPhone 6S - Black (Aftermarket Premium / Economy Plus)",Sale,$17.79,$17.69
"2018-07-17 09:26:48",Faheem,APL-001-2299,"LCD and Touch Screen Digitizer for iPhone 6S - White (Aftermarket Premium / Economy Plus)",Sale,$17.79,$17.69
"2018-07-17 09:32:04",Faheem,APL-001-2365,"LCD and Touch Screen Digitizer for iPhone 7 - Black (Premium)",Sale,$54.99,$54.89
"2018-07-17 09:33:46",Faheem,APL-001-2367,"LCD and Touch Screen Digitizer for iPhone 7 - White (Premium)",Sale,$54.99,$54.89
"2018-07-17 10:17:11",Jordan,SRN-LGM-653,"LCD and Touch Screen Replacement with Frame  for LG G Stylo LS770- Black",Sale,$0.00,$49.46
"2018-07-17 10:17:11",Jordan,SRN-LGM-653,"LCD and Touch Screen Replacement with Frame  for LG G Stylo LS770- Black","Platinum 1",$49.46,$74.99
"2018-07-17 10:22:26",Faheem,SRN-LGM-653,"LCD and Touch Screen Replacement with Frame  for LG G Stylo LS770- Black",Sale,$49.46,$0.00
"2018-07-17 10:22:26",Faheem,SRN-LGM-653,"LCD and Touch Screen Replacement with Frame  for LG G Stylo LS770- Black","Platinum 1",$74.99,$49.46
"2018-07-17 10:34:31",Jordan,SRN-LGM-653,"LCD and Touch Screen Replacement with Frame  for LG G Stylo LS770- Black",Sale,$0.00,$49.49
"2018-07-17 10:34:40",Jordan,SRN-LGM-653,"LCD and Touch Screen Replacement with Frame  for LG G Stylo LS770- Black","Default 1",$54.41,$74.99
"2018-07-17 10:34:40",Jordan,SRN-LGM-653,"LCD and Touch Screen Replacement with Frame  for LG G Stylo LS770- Black","Platinum 1",$49.46,$74.99
"2018-07-17 10:38:21",Jordan,SRN-LGM-643,"LCD and Touch Screen Digitizer with Frame for LG G3 - White","Platinum 1",$59.22,$59.22
"2018-07-17 11:00:56",Jordan,APL-001-2479,"LCD Screen Display with Digitizer Touch Panel and Mother Board for iPad Pro (12.9 inches) 2nd Gen - Black",Sale,$339.89,$368.99
"2018-07-17 11:00:56",Jordan,APL-001-2479,"LCD Screen Display with Digitizer Touch Panel and Mother Board for iPad Pro (12.9 inches) 2nd Gen - Black","Default 1",$368.99,$399.99
"2018-07-17 11:01:18",Jordan,APL-001-2480,"LCD Screen Display with Digitizer Touch Panel and Mother Board for iPad Pro (12.9 inches) 2nd Gen -White",Sale,$339.89,$368.99
"2018-07-17 11:01:18",Jordan,APL-001-2480,"LCD Screen Display with Digitizer Touch Panel and Mother Board for iPad Pro (12.9 inches) 2nd Gen -White","Default 1",$368.99,$399.99
"2018-07-17 11:02:26",Jordan,APL-001-2475,"LCD and Touch Screen Digitizer for iPad Pro 12.9 - White (2nd Generation)",Sale,$259.69,$228.99
