"Date Updated",User,SKU,"Item Name","Price Type","Old Price","New Price"
"2018-07-23 09:43:59",Faheem,APL-001-2299,"LCD and Touch Screen Digitizer for iPhone 6S - White (Aftermarket Premium / Economy Plus)",Sale,$17.59,$17.49
"2018-07-23 09:44:44",Faheem,APL-001-2298,"LCD and Touch Screen Digitizer for iPhone 6S - Black (Aftermarket Premium / Economy Plus)",Sale,$17.59,$17.49
"2018-07-23 10:04:16",Faheem,APL-001-2197,"Touch Screen Digitizer With Home Button for iPad 3 - Black (Premium)",Sale,$9.49,$9.39
"2018-07-23 10:05:00",Faheem,APL-001-2195,"Touch Screen Digitizer With Home Button for iPad 4 - Black (Premium)",Sale,$9.49,$9.39
"2018-07-23 10:08:33",Jordan,APL-003-0960,"Charging Port Flex Cable for iPad 3",Sale,$1.99,$3.09
"2018-07-23 10:08:33",Jordan,APL-003-0960,"Charging Port Flex Cable for iPad 3","Platinum 1",$4.85,$6.89
"2018-07-23 13:25:54",Faheem,BT-BP-30305,"Samsung Ativ Battery AA-PLZN4NP","Default 1",$0.00,$100.00
"2018-07-23 14:07:47",Jordan,APL-003-0864,"LCD Screen Connector Flex Cable for iPad 2",Sale,$3.49,$4.79
"2018-07-23 14:07:47",Jordan,APL-003-0864,"LCD Screen Connector Flex Cable for iPad 2","Platinum 1",$8.04,$8.99
"2018-07-23 14:09:28",Jordan,APL-003-1020,"Microphone Flex Cable for iPad Mini",Sale,$1.79,$2.29
"2018-07-23 14:09:28",Jordan,APL-003-1020,"Microphone Flex Cable for iPad Mini","Platinum 1",$2.22,$4.99
"2018-07-23 14:10:41",Jordan,APL-003-1128,"Charging Port Flex Cable for iPad 4",Sale,$2.29,$2.59
"2018-07-23 14:10:41",Jordan,APL-003-1128,"Charging Port Flex Cable for iPad 4","Default 1",$3.36,$4.89
"2018-07-23 14:10:42",Jordan,APL-003-1128,"Charging Port Flex Cable for iPad 4","Platinum 1",$2.59,$4.89
"2018-07-23 14:12:21",Jordan,APL-003-1616,"External Power, Volume, & Mute Buttons for Apple iPhone 6 – Space Gray",Sale,$0.99,$1.49
"2018-07-23 14:12:54",Jordan,APL-003-1618,"External Power, Volume, & Mute Buttons for Apple iPhone 6 – Gold","Platinum 1",$2.39,$2.99
"2018-07-23 14:12:57",Jordan,APL-003-1616,"External Power, Volume, & Mute Buttons for Apple iPhone 6 – Space Gray","Platinum 1",$2.39,$2.99
"2018-07-23 14:13:08",Jordan,APL-003-1617,"External Power, Volume, & Mute Buttons for Apple iPhone 6 – Silver","Platinum 1",$2.39,$2.99
"2018-07-23 14:13:55",Jordan,APL-003-1638,"LCD Tester for iPhone 6S ",Sale,$3.49,$3.99
"2018-07-23 14:13:56",Jordan,APL-003-1638,"LCD Tester for iPhone 6S ","Platinum 1",$6.59,$6.49
"2018-07-23 14:14:03",Jordan,APL-003-1639,"LCD Tester for iPhone 6S Plus",Sale,$3.89,$3.99
"2018-07-23 14:14:51",Jordan,APL-003-1704,"Rear Camera for iPhone 7",Sale,$28.49,$30.89
"2018-07-23 14:15:41",Jordan,APL-003-1935,"Wifi Antenna Flex Cable for iPhone 7",Sale,$0.00,$0.99
"2018-07-23 14:15:55",Jordan,APL-003-1936,"Wifi Antenna Flex Cable for iPhone 7 Plus",Sale,$0.00,$1.99
"2018-07-23 14:16:42",Jordan,FLX-HTC-560,"Loudspeaker Module for HTC One M8",Sale,$1.59,$1.79
