"Date Updated",User,SKU,"Item Name","Price Type","Old Price","New Price"
"2018-05-07 10:47:38",Jordan,SRN-HTC-1161,"LCD and Touch Screen Digitizer for Google Pixel 2 - Black",Sale,$0.00,$142.99
"2018-05-07 10:48:53",Jordan,SRN-HTC-1162,"LCD and Touch Screen Digitizer for Google Pixel 2 XL - Black","Default 1",$152.99,$169.99
"2018-05-07 10:53:17",Jordan,SRN-HTC-1161,"LCD and Touch Screen Digitizer for Google Pixel 2 - Black",Sale,$142.99,$138.99
"2018-05-07 10:53:18",Jordan,SRN-HTC-1161,"LCD and Touch Screen Digitizer for Google Pixel 2 - Black","Default 1",$142.99,$199.99
"2018-05-07 11:13:35",Faheem,BT-BP-30297,"BinTEK Battery for iPhone 8 1821mAH Li Ion Premium",Sale,$0.00,$29.99
"2018-05-07 11:13:35",Faheem,BT-BP-30297,"BinTEK Battery for iPhone 8 1821mAH Li Ion Premium","Default 1",$0.00,$39.99
"2018-05-07 11:13:52",Faheem,BT-BP-30298,"BinTEK Battery for iPhone 8 Plus 2691mAH Li Ion Premium",Sale,$0.00,$28.99
"2018-05-07 11:13:52",Faheem,BT-BP-30298,"BinTEK Battery for iPhone 8 Plus 2691mAH Li Ion Premium","Default 1",$0.00,$54.99
"2018-05-07 13:36:44",Jordan,BT-BP-30297,"BinTEK Battery for iPhone 8 1821mAH Li Ion Premium",Sale,$29.99,$19.99
"2018-05-07 13:37:47",Jordan,BT-BP-30298,"BinTEK Battery for iPhone 8 Plus 2691mAH Li Ion Premium",Sale,$28.99,$22.99
"2018-05-07 13:52:28",khalfani,BT-BP-30298,"BinTEK Battery for iPhone 8 Plus 2691mAH Li Ion Premium","Default 1",$54.99,$34.99
"2018-05-07 13:52:49",khalfani,BT-BP-30297,"BinTEK Battery for iPhone 8 1821mAH Li Ion Premium","Default 1",$39.99,$29.99
"2018-05-07 16:11:27",Faheem,FLX-SAM-1620,"Charging Port Flex Cable for Samsung Galaxy Tab Active LTE (T365)","Default 1",$0.00,$7.99
