"Date Updated",User,SKU,"Item Name","Price Type","Old Price","New Price"
"2018-12-12 08:16:02","Sikander Ahmed",ACC-ZED-336,"Lightning To USB Adapter for iPhone & iPad",Sale,$0.69,$1.99
"2018-12-12 08:40:21","Sikander Ahmed",APL-001-2231,"Glass With OCA for iphone 6 Plus - White AA",Sale,$1.99,$2.99
"2018-12-12 09:34:18","Sikander Ahmed",APL-003-1466,"WIFi GPS Bluetooth Antenna for iPhone 6",Sale,$0.69,$0.95
"2018-12-12 09:40:24","Sikander Ahmed",APL-003-1505,"Rear Camera with Flex Cable for iPhone 6 Plus",Sale,$12.49,$8.29
"2018-12-12 09:42:12","Sikander Ahmed",APL-003-1505,"Rear Camera with Flex Cable for iPhone 6 Plus",Sale,$8.29,$10.95
"2018-12-12 09:44:49","Sikander Ahmed",APL-003-1505,"Rear Camera with Flex Cable for iPhone 6 Plus",Sale,$10.95,$12.49
"2018-12-12 13:32:57",saad,SRN-SAM-1741,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy Note 9 - Black (Premium)",Sale,$241.49,$233.49
"2018-12-12 16:23:43",Zahan,APL-001-2366,"LCD and Touch Screen Digitizer for iPhone 7 Plus - Black (Premium)",Sale,$65.99,$65.59
"2018-12-12 16:23:48",Zahan,APL-001-2368,"LCD and Touch Screen Digitizer for iPhone 7 Plus - White (Premium)",Sale,$65.99,$65.59
"2018-12-12 16:24:18",Zahan,APL-001-2378,"LCD and Touch Screen Digitizer for iPhone 8 - Black (Premium)",Sale,$56.99,$56.79
"2018-12-12 16:24:26",Zahan,APL-001-2377,"LCD and Touch Screen Digitizer for iPhone 8 - White (Premium)",Sale,$56.99,$56.79
"2018-12-12 16:25:12",Zahan,APL-001-2047,"LCD and Touch Screen Digitizer for iPad Air 2 - White (Premium)",Sale,$178.49,$135.59
"2018-12-12 16:25:19",Zahan,APL-001-2048,"LCD and Touch Screen Digitizer for iPad Air 2 - Black (Premium)",Sale,$178.49,$135.59
"2018-12-12 16:25:52",Zahan,APL-001-2407,"LCD and Touch Screen Digitizer for iPad Pro 10.5 - White (Premium)",Sale,$159.09,$156.99
"2018-12-12 16:25:59",Zahan,APL-001-2406,"LCD and Touch Screen Digitizer for iPad Pro 10.5 - Black (Premium)	",Sale,$159.09,$156.99
"2018-12-12 16:26:21",Zahan,APL-001-2423,"LCD and Touch Screen Digitizer with Pre-Installed Daughter Board for iPad Pro 12.9 (1st Gen) - White (Premium)",Sale,$144.09,$143.59
"2018-12-12 16:26:27",Zahan,APL-001-2422,"LCD and Touch Screen Digitizer with Pre-Installed Daughter Board for iPad Pro 12.9 (1st Gen) - Black (Premium)",Sale,$144.09,$143.59
"2018-12-12 16:26:50",Zahan,SRN-SAM-1602,"LCD and Touch Screen Digitizer for Samsung Galaxy S6 - White (Standard) (No Logo)",Sale,$96.59,$93.49
"2018-12-12 16:27:11",Zahan,SRN-SAM-1603,"LCD and Touch Screen Digitizer for Samsung Galaxy S6 - Black (Standard) (No Logo)",Sale,$95.69,$93.69
"2018-12-12 16:27:30",Zahan,SRN-SAM-1612,"LCD and Touch Screen Digitizer for Samsung Galaxy S6 - Gold Platinum (Standard) (No Logo)",Sale,$98.29,$92.79
"2018-12-12 16:27:50",Zahan,SRN-SAM-1626,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 - Gold Platinum (Standard) (No Logo)",Sale,$113.29,$118.29
"2018-12-12 16:28:02",Zahan,SRN-SAM-1610,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 - White (Standard) (No Logo)",Sale,$118.79,$138.39
"2018-12-12 16:28:25",Zahan,SRN-SAM-1620,"LCD and Touch Screen Digitizer for Samsung Galaxy Note 3 - White (Standard) (No Logo)",Sale,$64.39,$75.99
"2018-12-12 16:28:39",Zahan,SRN-SAM-1657,"LCD and Touch Screen Digitizer for Samsung Galaxy Note 8 - Midnight Black",Sale,$233.69,$221.59
"2018-12-12 16:29:02",Zahan,SRN-SAM-1642,"LCD and Touch Screen Digitizer for Samsung Galaxy Note 5 - Black (Premium)",Sale,$125.39,$125.59
"2018-12-12 16:29:21",Zahan,SRN-SAM-1645,"LCD and Touch Screen Digitizer for Samsung Galaxy Note 5 - White (Premium)	",Sale,$124.09,$123.49
"2018-12-12 16:29:44",Zahan,SRN-SAM-1654,"LCD and Touch Screen Digitizer for Samsung Galaxy Note 8 - Midnight Black (Premium)",Sale,$233.69,$221.59
"2018-12-12 16:29:58",Zahan,SRN-SAM-1743,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy Note 9 - Purple (Premium)",Sale,$244.09,$256.39
"2018-12-12 16:30:12",Zahan,SRN-SAM-1742,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy Note 9 - Blue (Premium)",Sale,$239.09,$234.99
"2018-12-12 16:30:33",Zahan,SRN-SAM-1741,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy Note 9 - Black (Premium)",Sale,$233.49,$232.99
"2018-12-12 16:30:49",Zahan,SRN-SAM-1634,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 - White (Premium)",Sale,$112.49,$122.99
"2018-12-12 16:31:13",Zahan,SRN-SAM-1649,"LCD and Touch Screen Digitizer for Samsung Galaxy S8 With Frame - Midnight Black (Premium)",Sale,$210.49,$202.49
"2018-12-12 16:31:31",Zahan,SRN-SAM-1648,"LCD and Touch Screen Digitizer With Frame for Samsung Galaxy S8 Plus - Midnight Black (Premium)",Sale,$226.89,$222.89
