"Date Updated",User,SKU,"Item Name","Price Type","Old Price","New Price"
"2018-04-24 13:42:55",Jordan,APL-001-2367,"LCD and Touch Screen Digitizer for iPhone 7 - White (Premium)",Sale,$55.99,$56.89
"2018-04-24 13:42:58",Jordan,APL-001-2365,"LCD and Touch Screen Digitizer for iPhone 7 - Black (Premium)",Sale,$55.99,$56.89
"2018-04-24 15:21:55",Jordan,APL-001-0588,"LCD and Touch Screen Digitizer for iPod Touch 4 Black",Sale,$11.09,$12.09
"2018-04-24 15:22:52",Jordan,APL-001-0588,"LCD and Touch Screen Digitizer for iPod Touch 4 Black",Sale,$12.09,$12.89
"2018-04-24 15:24:24",Jordan,APL-001-0594,"LCD and Touch Screen Digitizer for iPod Touch 4 - White",Sale,$10.99,$12.89
"2018-04-24 15:28:59",Jordan,APL-001-2185,"LCD and Touch Screen Digitizer for iPad Mini 4 - White",Sale,$130.89,$130.49
"2018-04-24 15:32:24",Jordan,APL-001-2184,"LCD and Touch Screen Digitizer for iPad Mini 4 - Black",Sale,$130.89,$130.49
"2018-04-24 15:34:45",Jordan,APL-001-2200,"Touch Screen Digitizer for iPad Air/iPad 5 With Home Button for iPad Air - Black (Premium)",Sale,$18.59,$18.99
"2018-04-24 15:34:51",Jordan,APL-001-2201,"Touch Screen Digitizer for iPad Air/iPad 5 With Home Button for iPad Air - White (Premium)",Sale,$18.59,$18.99
"2018-04-24 15:39:19",Jordan,APL-001-2259,"LCD and Touch Screen Digitizer for iPod Touch 6 - White",Sale,$38.79,$36.99
"2018-04-24 15:40:12",Jordan,APL-001-2259,"LCD and Touch Screen Digitizer for iPod Touch 6 - White","Default 1",$51.99,$49.99
"2018-04-24 15:44:09",Jordan,APL-001-2422,"LCD and Touch Screen Digitizer with Pre-Installed Daughter Board for iPad Pro 12.9  - Black (1st Gen)",Sale,$0.00,$258.49
"2018-04-24 15:45:50",Jordan,APL-001-2423,"LCD and Touch Screen Digitizer with Pre-Installed Daughter Board for iPad Pro 12.9 - White (1st Gen)",Sale,$0.00,$258.49
"2018-04-24 15:49:44",Jordan,APL-001-2422,"LCD and Touch Screen Digitizer with Pre-Installed Daughter Board for iPad Pro 12.9  - Black (1st Gen)","Default 1",$285.99,$309.99
"2018-04-24 16:27:14",Jordan,APL-001-2425,"LCD and Touch Screen Digitizer with Pre-Installed Daughter Board for iPad Pro 10.5- Black",Sale,$0.00,$201.09
"2018-04-24 16:27:17",Jordan,APL-001-2424,"LCD and Touch Screen Digitizer with Pre-Installed Daughter Board for iPad Pro 10.5 - White",Sale,$0.00,$201.09
"2018-04-24 16:28:12",Jordan,APL-001-2425,"LCD and Touch Screen Digitizer with Pre-Installed Daughter Board for iPad Pro 10.5 - Black","Default 1",$250.99,$299.99
"2018-04-24 16:39:52",Jordan,SRN-SAM-1518,"LCD and Touch Screen Digitizer for Samsung Galaxy J7 Prime 2017 (J727) - Black",Sale,$72.99,$49.89
"2018-04-24 16:40:01",Jordan,SRN-SAM-1519,"LCD and Touch Screen Digitizer for Samsung Galaxy J7 Prime 2017 (J727) - White",Sale,$72.99,$49.89
"2018-04-24 16:41:22",Jordan,SRN-SAM-1518,"LCD and Touch Screen Digitizer for Samsung Galaxy J7 Prime 2017 (J727) - Black","Default 1",$179.99,$89.99
"2018-04-24 16:49:56",Jordan,SRN-SAM-1629,"LCD and Touch Screen Digitizer for Samsung Galaxy S8 Plus - Midnight Black (Standard)",Sale,$247.99,$259.89
