"Date Updated",User,SKU,"Item Name","Price Type","Old Price","New Price"
"2018-10-24 09:37:54",Zahan,ACC-APL-2090,"Wooden Case for iPad Mini - Bamboo","Default 1",$0.00,$10.95
"2018-10-24 09:38:45",Zahan,ACC-APL-2142,"Kids Shock Proof Defender Stand Case with Handle for iPad Air / 5 Blue","Default 1",$10.96,$10.96
"2018-10-24 09:38:45",Zahan,ACC-APL-2142,"Kids Shock Proof Defender Stand Case with Handle for iPad Air / 5 Blue","Default 3",$10.80,$10.80
"2018-10-24 09:38:45",Zahan,ACC-APL-2142,"Kids Shock Proof Defender Stand Case with Handle for iPad Air / 5 Blue","Default 10",$10.64,$10.64
"2018-10-24 09:38:45",Zahan,ACC-APL-2142,"Kids Shock Proof Defender Stand Case with Handle for iPad Air / 5 Blue","Local 1",$10.49,$10.49
"2018-10-24 09:38:46",Zahan,ACC-APL-2142,"Kids Shock Proof Defender Stand Case with Handle for iPad Air / 5 Blue","Local 3",$10.33,$10.33
"2018-10-24 09:38:46",Zahan,ACC-APL-2142,"Kids Shock Proof Defender Stand Case with Handle for iPad Air / 5 Blue","Local 10",$10.17,$10.17
"2018-10-24 09:38:46",Zahan,ACC-APL-2142,"Kids Shock Proof Defender Stand Case with Handle for iPad Air / 5 Blue","Bronze 1",$10.49,$10.49
"2018-10-24 09:38:46",Zahan,ACC-APL-2142,"Kids Shock Proof Defender Stand Case with Handle for iPad Air / 5 Blue","Bronze 3",$10.33,$10.33
"2018-10-24 09:38:46",Zahan,ACC-APL-2142,"Kids Shock Proof Defender Stand Case with Handle for iPad Air / 5 Blue","Bronze 10",$10.17,$10.17
"2018-10-24 09:38:46",Zahan,ACC-APL-2142,"Kids Shock Proof Defender Stand Case with Handle for iPad Air / 5 Blue","Silver 1",$10.02,$10.02
"2018-10-24 09:38:46",Zahan,ACC-APL-2142,"Kids Shock Proof Defender Stand Case with Handle for iPad Air / 5 Blue","Silver 3",$9.70,$9.70
"2018-10-24 09:38:46",Zahan,ACC-APL-2142,"Kids Shock Proof Defender Stand Case with Handle for iPad Air / 5 Blue","Gold 1",$9.70,$9.70
"2018-10-24 09:38:46",Zahan,ACC-APL-2142,"Kids Shock Proof Defender Stand Case with Handle for iPad Air / 5 Blue","Gold 10",$9.20,$9.20
"2018-10-24 09:38:46",Zahan,ACC-APL-2142,"Kids Shock Proof Defender Stand Case with Handle for iPad Air / 5 Blue","Diamond 1",$9.08,$9.08
"2018-10-24 09:38:47",Zahan,ACC-APL-2142,"Kids Shock Proof Defender Stand Case with Handle for iPad Air / 5 Blue","Diamond 3",$8.95,$8.95
"2018-10-24 09:38:47",Zahan,ACC-APL-2142,"Kids Shock Proof Defender Stand Case with Handle for iPad Air / 5 Blue","Diamond 10",$8.76,$8.76
"2018-10-24 09:39:30",Zahan,ACC-APL-2148,"Glossy Color Bumper for iPad Mini - Clear Baby Blue","Default 1",$0.00,$5.95
"2018-10-24 09:49:46",Zahan,ACC-APL-2188,"ALLIGATOR SKIN STANDING CASE FOR IPAD MINI light yellow","Default 1",$0.00,$8.95
"2018-10-24 09:49:56",Zahan,ACC-APL-2204,"Glossy Color Bumper for iPad Mini Clear Blue","Default 1",$0.00,$5.95
"2018-10-24 09:50:05",Zahan,ACC-APL-2206,"Glossy Color Bumper for iPad Mini Clear Pink","Default 1",$0.00,$5.95
"2018-10-24 09:50:43",Zahan,ACC-APL-2210,"Leather Standing Case for iPad Mini Baby Blue","Default 1",$0.00,$8.95
"2018-10-24 13:33:36",Faheem,APL-001-2490,"LCD and Touch Screen Digitizer for iPhone 6 Plus  - White (Aftermarket Premium Plus)","Default 1",$0.00,$15.99
"2018-10-24 13:33:54",Faheem,APL-001-2489,"LCD and Touch Screen Digitizer for iPhone 6 Plus - Black (Aftermarket Premium Plus)","Default 1",$0.00,$15.99
"2018-10-24 14:28:15",Zahan,ACC-APL-2265,"Detachable Wallet Leather Case for iPhone 5 5S - Black","Default 1",$10.06,$10.06
"2018-10-24 14:28:15",Zahan,ACC-APL-2265,"Detachable Wallet Leather Case for iPhone 5 5S - Black","Default 3",$9.78,$9.78
"2018-10-24 14:28:15",Zahan,ACC-APL-2265,"Detachable Wallet Leather Case for iPhone 5 5S - Black","Default 10",$9.64,$9.64
"2018-10-24 14:28:15",Zahan,ACC-APL-2265,"Detachable Wallet Leather Case for iPhone 5 5S - Black","Local 1",$9.50,$9.50
"2018-10-24 14:28:15",Zahan,ACC-APL-2265,"Detachable Wallet Leather Case for iPhone 5 5S - Black","Local 3",$9.36,$9.36
"2018-10-24 14:28:15",Zahan,ACC-APL-2265,"Detachable Wallet Leather Case for iPhone 5 5S - Black","Local 10",$9.22,$9.22
"2018-10-24 14:28:15",Zahan,ACC-APL-2265,"Detachable Wallet Leather Case for iPhone 5 5S - Black","Bronze 1",$9.50,$9.50
"2018-10-24 14:28:15",Zahan,ACC-APL-2265,"Detachable Wallet Leather Case for iPhone 5 5S - Black","Bronze 3",$9.36,$9.36
"2018-10-24 14:28:16",Zahan,ACC-APL-2265,"Detachable Wallet Leather Case for iPhone 5 5S - Black","Bronze 10",$9.22,$9.22
"2018-10-24 14:28:16",Zahan,ACC-APL-2265,"Detachable Wallet Leather Case for iPhone 5 5S - Black","Silver 1",$9.22,$9.22
"2018-10-24 14:28:16",Zahan,ACC-APL-2265,"Detachable Wallet Leather Case for iPhone 5 5S - Black","Silver 3",$8.94,$8.94
"2018-10-24 14:28:16",Zahan,ACC-APL-2265,"Detachable Wallet Leather Case for iPhone 5 5S - Black","Silver 10",$8.66,$8.66
"2018-10-24 14:28:16",Zahan,ACC-APL-2265,"Detachable Wallet Leather Case for iPhone 5 5S - Black","Gold 1",$8.94,$8.94
"2018-10-24 14:28:16",Zahan,ACC-APL-2265,"Detachable Wallet Leather Case for iPhone 5 5S - Black","Gold 3",$8.66,$8.66
"2018-10-24 14:28:16",Zahan,ACC-APL-2265,"Detachable Wallet Leather Case for iPhone 5 5S - Black","Gold 10",$8.55,$8.55
"2018-10-24 14:28:16",Zahan,ACC-APL-2265,"Detachable Wallet Leather Case for iPhone 5 5S - Black","Diamond 1",$8.39,$8.39
"2018-10-24 14:28:16",Zahan,ACC-APL-2265,"Detachable Wallet Leather Case for iPhone 5 5S - Black","Diamond 3",$8.22,$8.22
"2018-10-24 14:28:16",Zahan,ACC-APL-2265,"Detachable Wallet Leather Case for iPhone 5 5S - Black","Diamond 10",$8.11,$8.11
"2018-10-24 14:29:11",Zahan,ACC-APL-2281,"Transparent Soft Silicone Case for Apple iPhone 4 4S","Default 1",$0.00,$4.95
"2018-10-24 14:29:54",Zahan,ACC-HTC-004,"HTC One M7 Clear Bumper Case - White","Default 1",$1.38,$1.38
"2018-10-24 14:29:54",Zahan,ACC-HTC-004,"HTC One M7 Clear Bumper Case - White","Default 3",$1.24,$1.24
"2018-10-24 14:29:54",Zahan,ACC-HTC-004,"HTC One M7 Clear Bumper Case - White","Default 10",$1.18,$1.18
"2018-10-24 14:29:55",Zahan,ACC-HTC-004,"HTC One M7 Clear Bumper Case - White","Local 1",$1.24,$1.24
"2018-10-24 14:29:55",Zahan,ACC-HTC-004,"HTC One M7 Clear Bumper Case - White","Local 3",$1.16,$1.16
"2018-10-24 14:29:55",Zahan,ACC-HTC-004,"HTC One M7 Clear Bumper Case - White","Bronze 1",$1.24,$1.24
"2018-10-24 14:29:55",Zahan,ACC-HTC-004,"HTC One M7 Clear Bumper Case - White","Bronze 3",$1.16,$1.16
"2018-10-24 14:29:55",Zahan,ACC-HTC-004,"HTC One M7 Clear Bumper Case - White","Silver 3",$1.13,$1.13
"2018-10-24 14:29:55",Zahan,ACC-HTC-004,"HTC One M7 Clear Bumper Case - White","Silver 10",$1.07,$1.07
"2018-10-24 14:29:55",Zahan,ACC-HTC-004,"HTC One M7 Clear Bumper Case - White","Gold 1",$1.18,$1.18
"2018-10-24 14:29:55",Zahan,ACC-HTC-004,"HTC One M7 Clear Bumper Case - White","Gold 10",$1.05,$1.05
"2018-10-24 14:29:55",Zahan,ACC-HTC-004,"HTC One M7 Clear Bumper Case - White","Diamond 1",$1.13,$1.13
"2018-10-24 14:29:55",Zahan,ACC-HTC-004,"HTC One M7 Clear Bumper Case - White","Diamond 3",$1.05,$1.05
"2018-10-24 14:29:55",Zahan,ACC-HTC-004,"HTC One M7 Clear Bumper Case - White","Diamond 10",$0.96,$0.96
"2018-10-24 14:30:15",Zahan,ACC-HTC-008,"HTC One M7 Gym Arm Band Pouch Case - White","Default 1",$0.00,$4.95
"2018-10-24 14:30:37",Zahan,ACC-HTC-010,"HTC One M7 Gym Arm Band Pouch Case - Black","Default 1",$0.00,$4.95
"2018-10-24 15:01:28",Zahan,APL-001-2484,"LCD Touch Screen Digitizer Assembly for iPhone 5 - White (Aftermarket Premium Plus)","Default 1",$0.00,$9.99
"2018-10-24 15:02:50",Zahan,APL-001-2485,"LCD Touch Screen Digitizer Assembly for iPhone 5S - White (Aftermarket Premium Plus)","Default 1",$0.00,$9.99
"2018-10-24 15:03:42",Zahan,APL-001-2486,"LCD Touch Screen Digitizer Assembly for iPhone 5S - Black (Aftermarket Premium Plus)","Default 1",$0.00,$9.99
"2018-10-24 15:04:35",Zahan,APL-001-2487,"LCD Touch Screen Digitizer Assembly for iPhone 5C - Black (Aftermarket Premium Plus)","Default 1",$0.00,$9.99
"2018-10-24 15:05:42",Zahan,APL-001-2488,"LCD and Touch Screen Digitizer for iPhone 6 - Black (Aftermarket Premium Plus)","Default 1",$0.00,$9.99
"2018-10-24 15:26:52",Zahan,APL-001-2483,"LCD Touch Screen Digitizer Assembly for iPhone 5 - Black (Aftermarket Premium Plus)","Default 1",$0.00,$9.99
"2018-10-24 15:35:05",kashif.sqa,ACC-HTC-036,"Wooden Case for HTC One M7 - Sapele","Default 1",$10.61,$10.61
"2018-10-24 15:35:05",kashif.sqa,ACC-HTC-036,"Wooden Case for HTC One M7 - Sapele","Default 3",$10.45,$10.45
"2018-10-24 15:35:05",kashif.sqa,ACC-HTC-036,"Wooden Case for HTC One M7 - Sapele","Default 10",$10.30,$10.30
"2018-10-24 15:35:05",kashif.sqa,ACC-HTC-036,"Wooden Case for HTC One M7 - Sapele","Local 1",$10.15,$10.15
"2018-10-24 15:35:05",kashif.sqa,ACC-HTC-036,"Wooden Case for HTC One M7 - Sapele","Local 3",$10.00,$10.00
"2018-10-24 15:35:05",kashif.sqa,ACC-HTC-036,"Wooden Case for HTC One M7 - Sapele","Local 10",$9.85,$9.85
"2018-10-24 15:35:05",kashif.sqa,ACC-HTC-036,"Wooden Case for HTC One M7 - Sapele","Bronze 1",$10.15,$10.15
"2018-10-24 15:35:05",kashif.sqa,ACC-HTC-036,"Wooden Case for HTC One M7 - Sapele","Bronze 3",$10.00,$10.00
"2018-10-24 15:35:05",kashif.sqa,ACC-HTC-036,"Wooden Case for HTC One M7 - Sapele","Bronze 10",$9.85,$9.85
"2018-10-24 15:35:06",kashif.sqa,ACC-HTC-036,"Wooden Case for HTC One M7 - Sapele","Silver 1",$9.70,$9.70
"2018-10-24 15:35:06",kashif.sqa,ACC-HTC-036,"Wooden Case for HTC One M7 - Sapele","Silver 3",$9.39,$9.39
"2018-10-24 15:35:06",kashif.sqa,ACC-HTC-036,"Wooden Case for HTC One M7 - Sapele","Gold 1",$9.39,$9.39
"2018-10-24 15:35:06",kashif.sqa,ACC-HTC-036,"Wooden Case for HTC One M7 - Sapele","Gold 10",$8.91,$8.91
"2018-10-24 15:35:06",kashif.sqa,ACC-HTC-036,"Wooden Case for HTC One M7 - Sapele","Diamond 1",$8.79,$8.79
"2018-10-24 15:35:06",kashif.sqa,ACC-HTC-036,"Wooden Case for HTC One M7 - Sapele","Diamond 3",$8.67,$8.67
"2018-10-24 15:35:06",kashif.sqa,ACC-HTC-036,"Wooden Case for HTC One M7 - Sapele","Diamond 10",$8.48,$8.48
"2018-10-24 15:35:35",kashif.sqa,ACC-HTC-038,"Wooden Case for HTC One M7 - Cherrywood","Default 1",$10.66,$10.66
"2018-10-24 15:35:35",kashif.sqa,ACC-HTC-038,"Wooden Case for HTC One M7 - Cherrywood","Default 10",$10.21,$10.21
"2018-10-24 15:35:35",kashif.sqa,ACC-HTC-038,"Wooden Case for HTC One M7 - Cherrywood","Local 1",$10.06,$10.06
"2018-10-24 15:35:36",kashif.sqa,ACC-HTC-038,"Wooden Case for HTC One M7 - Cherrywood","Local 3",$9.92,$9.92
"2018-10-24 15:35:36",kashif.sqa,ACC-HTC-038,"Wooden Case for HTC One M7 - Cherrywood","Local 10",$9.77,$9.77
"2018-10-24 15:35:36",kashif.sqa,ACC-HTC-038,"Wooden Case for HTC One M7 - Cherrywood","Bronze 1",$10.06,$10.06
