"Date Updated",User,SKU,"Item Name","Price Type","Old Price","New Price"
"2018-09-27 11:22:21",Jordan,FLX-SAM-1536,"Rear Camera Flex Cable for Samsung Galaxy S7",Sale,$11.19,$7.59
"2018-09-27 11:22:23",Jordan,FLX-SAM-1536,"Rear Camera Flex Cable for Samsung Galaxy S7","Platinum 1",$8.99,$9.99
"2018-09-27 11:22:24",Jordan,FLX-SAM-1537,"Rear Camera Flex Cable for Samsung Galaxy S7 Edge","Platinum 1",$27.22,$9.99
"2018-09-27 12:12:27",saad,SRN-SAM-1736,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy S9 Purple Frame - Black (Premium)",Sale,$209.99,$219.99
"2018-09-27 12:12:34",saad,SRN-SAM-1737,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy S9 Blue Frame- Black (Premium)",Sale,$209.99,$219.99
"2018-09-27 12:14:07",Faheem,APL-001-2365,"LCD and Touch Screen Digitizer for iPhone 7 - Black (Premium)",Sale,$53.69,$53.49
"2018-09-27 12:14:16",Faheem,APL-001-2367,"LCD and Touch Screen Digitizer for iPhone 7 - White (Premium)",Sale,$53.69,$53.49
"2018-09-27 12:17:22",Faheem,APL-001-2091,"LCD and Touch Screen Digitizer for iPhone 6 - Black (Premium)",Sale,$24.99,$24.79
"2018-09-27 12:17:26",Faheem,APL-001-2092,"LCD and Touch Screen Digitizer for iPhone 6 - White (Premium)",Sale,$24.99,$24.79
"2018-09-27 12:24:34",Faheem,APL-001-2449,"Touch Screen Digitizer With Home Button for iPad Air - Black (Standard)",Sale,$12.29,$14.79
"2018-09-27 12:24:37",Faheem,APL-001-2448,"Touch Screen Digitizer With Home Button for iPad Air - White (Standard)",Sale,$12.29,$14.79
"2018-09-27 12:43:30",Jordan,SRN-SAM-1736,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy S9 Purple Frame - Black (Premium)",Sale,$219.99,$242.99
"2018-09-27 12:43:35",Jordan,SRN-SAM-1737,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy S9 Blue Frame- Black (Premium)",Sale,$219.99,$242.99
"2018-09-27 12:44:36",Jordan,SRN-SAM-1738,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy S9 Plus (Purple Frame) - Black (Premium)",Sale,$223.49,$262.89
"2018-09-27 15:34:13",Faheem,FLX-SAM-1650,"Charging Port Flex Cable for Samsung Galaxy S8 Plus G955U (USA)","Default 1",$0.00,$15.99
"2018-09-27 15:36:08",Jordan,FLX-SAM-1650,"Charging Port Flex Cable for Samsung Galaxy S8 Plus G955U (USA Version)",Sale,$0.00,$8.99
"2018-09-27 15:45:40",Faheem,FLX-SAM-1650,"Charging Port Flex Cable for Samsung Galaxy S8 Plus G955U (USA Version)","Default 1",$15.99,$12.99
