"Date Updated",User,SKU,"Item Name","Price Type","Old Price","New Price"
"2018-09-10 11:22:51",Faheem,APL-001-2211,"LCD and Touch Screen Digitizer for iPhone 6s - White (Premium)",Sale,$30.59,$30.19
"2018-09-10 11:22:58",Faheem,APL-001-2210,"LCD and Touch Screen Digitizer for iPhone 6s - Black (Premium)",Sale,$30.59,$30.19
"2018-09-10 11:44:12",Faheem,APL-001-2204,"LCD and Touch Screen Digitizer for iPhone 6S Plus - White (Premium)",Sale,$55.29,$54.99
"2018-09-10 11:44:25",Faheem,APL-001-2203,"LCD and Touch Screen Digitizer for iPhone 6S Plus - Black (Premium)",Sale,$55.29,$54.99
"2018-09-10 12:15:42",Faheem,SRN-SAM-1605,"LCD and Touch Screen Digitizer for Samsung Galaxy S3 - White (Standard) (No Logo)","Default 1",$49.99,$90.99
"2018-09-10 12:18:30",Faheem,SRN-SAM-1502,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge - White (Standard) (No Logo)","Default 1",$289.99,$250.99
"2018-09-10 12:18:43",Faheem,SRN-SAM-1613,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge - Black (Standard) (No Logo)","Default 1",$209.99,$250.99
"2018-09-10 12:18:51",Faheem,SRN-SAM-1615,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge - Gold Platinum (Standard) (No Logo)","Default 1",$209.99,$250.99
"2018-09-10 13:26:40",Faheem,SRN-SAM-1653,"LCD and Touch Screen Digitizer for Samsung Galaxy S6 - Black Sapphire (Standard) (No Logo) - Grade A","Default 1",$129.99,$117.99
"2018-09-10 13:27:13",Faheem,SRN-SAM-1668,"LCD and Touch Screen Digitizer for Samsung Galaxy S8 - Midnight Black (Standard) (No Logo) - Grade B","Default 1",$150.99,$148.99
"2018-09-10 13:32:50",Faheem,SRN-SAM-1601,"LCD and Touch Screen Digitizer for Samsung Galaxy Note 4 - White (Standard) (No Logo)","Default 1",$129.99,$149.99
"2018-09-10 15:48:19",Faheem,BT-BP-30308,"Verizon Ellipsis HD 8.0 Battery (Special Order)","Default 1",$0.00,$9.99
"2018-09-10 15:51:08",Jordan,BT-BP-30308,"Verizon Ellipsis HD 8.0 Battery (Special Order)",Sale,$0.00,$29.99
"2018-09-10 15:51:17",Jordan,BT-BP-30308,"Verizon Ellipsis HD 8.0 Battery (Special Order)",Sale,$29.99,$22.99
"2018-09-10 15:51:17",Jordan,BT-BP-30308,"Verizon Ellipsis HD 8.0 Battery (Special Order)","Default 1",$9.99,$34.99
