"Date Updated",User,SKU,"Item Name","Price Type","Old Price","New Price"
"2017-11-06 21:10:15",saad,ACC-APL-1290,"Soft Leather Cover Case for iPad Mini Black","Default 1",$7.58,$7.58
"2017-11-06 21:10:15",saad,ACC-APL-1290,"Soft Leather Cover Case for iPad Mini Black","Default 3",$7.04,$7.04
"2017-11-06 21:10:15",saad,ACC-APL-1290,"Soft Leather Cover Case for iPad Mini Black","Default 10",$6.86,$6.86
"2017-11-06 21:10:15",saad,ACC-APL-1290,"Soft Leather Cover Case for iPad Mini Black","Local 1",$6.68,$6.68
"2017-11-06 21:10:15",saad,ACC-APL-1290,"Soft Leather Cover Case for iPad Mini Black","Local 3",$6.50,$6.50
"2017-11-06 21:10:15",saad,ACC-APL-1290,"Soft Leather Cover Case for iPad Mini Black","Local 10",$6.32,$6.32
"2017-11-06 21:10:15",saad,ACC-APL-1290,"Soft Leather Cover Case for iPad Mini Black","Bronze 1",$6.68,$6.68
"2017-11-06 21:10:15",saad,ACC-APL-1290,"Soft Leather Cover Case for iPad Mini Black","Bronze 3",$6.50,$6.50
"2017-11-06 21:10:15",saad,ACC-APL-1290,"Soft Leather Cover Case for iPad Mini Black","Bronze 10",$6.32,$6.32
"2017-11-06 21:10:15",saad,ACC-APL-1290,"Soft Leather Cover Case for iPad Mini Black","Silver 1",$6.50,$6.50
"2017-11-06 21:10:15",saad,ACC-APL-1290,"Soft Leather Cover Case for iPad Mini Black","Silver 3",$6.14,$6.14
"2017-11-06 21:10:15",saad,ACC-APL-1290,"Soft Leather Cover Case for iPad Mini Black","Silver 10",$5.78,$5.78
"2017-11-06 21:10:15",saad,ACC-APL-1290,"Soft Leather Cover Case for iPad Mini Black","Gold 1",$6.14,$6.14
"2017-11-06 21:10:15",saad,ACC-APL-1290,"Soft Leather Cover Case for iPad Mini Black","Gold 3",$5.96,$5.96
"2017-11-06 21:10:15",saad,ACC-APL-1290,"Soft Leather Cover Case for iPad Mini Black","Gold 10",$5.60,$5.60
"2017-11-06 21:10:15",saad,ACC-APL-1290,"Soft Leather Cover Case for iPad Mini Black","Diamond 1",$5.78,$5.78
"2017-11-06 21:10:15",saad,ACC-APL-1290,"Soft Leather Cover Case for iPad Mini Black","Diamond 3",$5.42,$5.42
"2017-11-06 21:10:15",saad,ACC-APL-1290,"Soft Leather Cover Case for iPad Mini Black","Diamond 10",$5.31,$5.31
