"Date Updated",User,SKU,"Item Name","Price Type","Old Price","New Price"
"2018-12-27 12:11:58",Zahan,APL-001-2093,"LCD and Touch Screen Digitizer for iPhone 6 Plus - Black (Premium)",Sale,$45.69,$43.09
"2018-12-27 12:12:22",Zahan,APL-001-2094,"LCD and Touch Screen Digitizer for iPhone 6 Plus - White (Premium)",Sale,$45.69,$43.09
"2018-12-27 12:13:51",Zahan,APL-001-2203,"LCD and Touch Screen Digitizer for iPhone 6S Plus - Black (Premium)",Sale,$55.99,$56.49
"2018-12-27 12:13:58",Zahan,APL-001-2204,"LCD and Touch Screen Digitizer for iPhone 6S Plus - White (Premium)",Sale,$55.99,$56.49
"2018-12-27 12:14:01",Zahan,APL-001-2365,"LCD and Touch Screen Digitizer for iPhone 7 - Black (Premium)",Sale,$55.99,$56.49
"2018-12-27 12:14:07",Zahan,APL-001-2367,"LCD and Touch Screen Digitizer for iPhone 7 - White (Premium)",Sale,$55.99,$56.49
"2018-12-27 12:25:08",Zahan,SRN-SAM-1502,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge - White (Standard) (No Logo)",Sale,$210.79,$167.39
"2018-12-27 12:25:45",Zahan,SRN-SAM-1627,"LCD and Touch Screen Digitizer for Samsung Galaxy S8 - Midnight Black (Standard) (No Logo)",Sale,$153.88,$145.39
"2018-12-27 12:26:28",Zahan,SRN-SAM-1629,"LCD and Touch Screen Digitizer for Samsung Galaxy S8 Plus - Midnight Black (Standard) (No Logo)",Sale,$210.49,$199.49
"2018-12-27 12:28:45",Zahan,SRN-SAM-1639,"LCD and Touch Screen Digitizer for Samsung Galaxy S5 - White (Premium)",Sale,$81.79,$81.09
"2018-12-27 16:18:47",Faheem,ACC-ZED-878,"Samsung USB Type C 5inch Data Cable - White (Premium)","Default 1",$0.00,$6.99
