"Date Updated",User,SKU,"Item Name","Price Type","Old Price","New Price"
"2018-08-29 12:11:41",Jordan,BT-BP-30010,"BinTEK™ Battery for iPhone 6 1810mAH Li-Ion Premium ",Sale,$9.89,$9.99
"2018-08-29 12:11:41",Jordan,BT-BP-30010,"BinTEK™ Battery for iPhone 6 1810mAH Li-Ion Premium ","Platinum 1",$19.99,$18.99
"2018-08-29 12:15:41",Faheem,APL-001-2308,"LCD and Touch Screen Digitizer for iPhone 6 - Black (Aftermarket Premium / Economy Plus)",Sale,$13.29,$13.99
"2018-08-29 12:15:49",Faheem,APL-001-2309,"LCD and Touch Screen Digitizer for iPhone 6 - White (Aftermarket Premium / Economy Plus)",Sale,$13.29,$13.99
"2018-08-29 12:36:19",Faheem,APL-001-2298,"LCD and Touch Screen Digitizer for iPhone 6S - Black (Aftermarket Premium / Economy Plus)",Sale,$17.09,$17.99
"2018-08-29 12:36:26",Faheem,APL-001-2299,"LCD and Touch Screen Digitizer for iPhone 6S - White (Aftermarket Premium / Economy Plus)",Sale,$17.09,$17.99
"2018-08-29 12:37:00",Faheem,APL-001-2372,"LCD and Touch Screen Digitizer for iPhone 7 Plus - Black (Aftermarket Premium / Economy Plus)",Sale,$22.99,$23.49
"2018-08-29 12:37:00",Faheem,APL-001-2371,"LCD and Touch Screen Digitizer for iPhone 7 Plus - White (Aftermarket Premium / Economy Plus)",Sale,$22.99,$23.49
"2018-08-29 12:38:26",Faheem,APL-001-2369,"LCD and Touch Screen Digitizer for iPhone 7 - Black (Aftermarket Premium / Economy Plus)",Sale,$19.29,$19.99
"2018-08-29 12:38:27",Faheem,APL-001-2370,"LCD and Touch Screen Digitizer for iPhone 7 - White (Aftermarket Premium / Economy Plus)",Sale,$19.29,$19.99
"2018-08-29 12:40:40",Faheem,APL-001-2310,"LCD and Touch Screen Digitizer for iPhone 6S Plus - White (Aftermarket Premium / Economy Plus)",Sale,$21.29,$22.19
"2018-08-29 12:41:02",Faheem,APL-001-2311,"LCD and Touch Screen Digitizer for iPhone 6S Plus - Black (Aftermarket Premium / Economy Plus)",Sale,$21.29,$22.19
"2018-08-29 12:41:21",Jordan,BT-BP-30192,"BinTEK™ Battery for iPhone 6S 1715mAH Li-Po Premium ",Sale,$8.99,$9.49
"2018-08-29 12:41:21",Jordan,BT-BP-30192,"BinTEK™ Battery for iPhone 6S 1715mAH Li-Po Premium ","Platinum 1",$9.99,$14.99
"2018-08-29 12:42:05",Faheem,APL-001-2136,"LCD and Touch Screen Digitizer for iPhone 6 Plus - White (Aftermarket Premium / Economy Plus)",Sale,$15.99,$16.39
"2018-08-29 12:42:10",Faheem,APL-001-2116,"LCD and Touch Screen Digitizer for iPhone 6 Plus - Black (Aftermarket Premium / Economy Plus)",Sale,$15.99,$16.39
"2018-08-29 12:43:42",Jordan,ACC-ZED-138,"8-Pin Data Cable for iPhone 5 5S 5C 6 6 Plus 7 7 Plus 8 8 Plus X iPad 4 Mini 1 2 Air Pro (Standard)",Sale,$1.89,$1.99
"2018-08-29 12:43:42",Jordan,ACC-ZED-138,"8-Pin Data Cable for iPhone 5 5S 5C 6 6 Plus 7 7 Plus 8 8 Plus X iPad 4 Mini 1 2 Air Pro (Standard)","Platinum 1",$2.99,$3.99
"2018-08-29 12:44:34",Jordan,ACC-ZED-799,"iPhone 7 Plus Tempered Glass Screen Protector",Sale,$0.89,$0.99
"2018-08-29 12:44:34",Jordan,ACC-ZED-799,"iPhone 7 Plus Tempered Glass Screen Protector","Platinum 1",$2.49,$4.99
"2018-08-29 12:46:34",Jordan,ACC-ZED-798,"iPhone 7 Tempered Glass Screen Protector",Sale,$0.79,$0.99
"2018-08-29 12:46:34",Jordan,ACC-ZED-798,"iPhone 7 Tempered Glass Screen Protector","Default 1",$3.99,$1.99
"2018-08-29 13:11:22",Jordan,BT-BP-30192,"BinTEK™ Battery for iPhone 6S 1715mAH Li-Po Premium ",Sale,$9.49,$9.99
"2018-08-29 13:11:52",Jordan,ACC-ZED-799,"iPhone 7 Plus Tempered Glass Screen Protector",Sale,$0.99,$0.89
"2018-08-29 13:11:52",Jordan,ACC-ZED-799,"iPhone 7 Plus Tempered Glass Screen Protector","Platinum 1",$4.99,$1.99
"2018-08-29 13:12:16",Jordan,ACC-ZED-798,"iPhone 7 Tempered Glass Screen Protector",Sale,$0.99,$0.89
