"Date Updated",User,SKU,"Item Name","Price Type","Old Price","New Price"
"2018-06-13 09:40:59",Faheem,APL-001-2199,"Touch Screen Digitizer With Home Button for iPad 2 - Black (Premium)",Sale,$11.89,$11.49
"2018-06-13 09:41:00",Faheem,APL-001-2199,"Touch Screen Digitizer With Home Button for iPad 2 - Black (Premium)","Default 1",$16.42,$19.99
"2018-06-13 09:45:58",Faheem,APL-001-2275,"Touch Screen Digitizer With Home Button for iPad 2 - White (Premium)",Sale,$11.89,$11.49
"2018-06-13 09:45:59",Faheem,APL-001-2275,"Touch Screen Digitizer With Home Button for iPad 2 - White (Premium)","Default 1",$16.86,$19.99
"2018-06-13 09:47:06",Faheem,APL-001-2447,"Touch Screen Digitizer for iPad Air / iPad 5 (2017) Black - Premium",Sale,$16.49,$15.99
"2018-06-13 09:47:12",Faheem,APL-001-2446,"Touch Screen Digitizer for iPad Air / iPad 5 (2017) White - Premium",Sale,$16.49,$15.99
"2018-06-13 11:05:43",Billy,ACC-ZED-102,"Wall Charger for iPod, iPad, iPhone Models (Standard)","Default 1",$2.28,$2.99
"2018-06-13 11:39:08",Billy,APL-001-2202,"Touch Screen Digitizer with Home Button And IC Chip for iPad Mini & iPad Mini 2 - Black (Premium)","Default 1",$23.99,$29.99
"2018-06-13 11:39:21",Billy,APL-001-2215,"Touch Screen Digitizer with Home Button And IC Chip for iPad Mini & iPad Mini 2 - White (Premium)","Default 1",$23.99,$29.99
"2018-06-13 12:36:21",Faheem,SRN-SAM-1360,"LCD and Touch Screen Digitizer for Samsung Galaxy S6 Active - Grey","Default 1",$225.75,$199.99
"2018-06-13 12:37:05",Faheem,SRN-SAM-1398,"LCD and Touch Screen Digitizer for Samsung Galaxy S6 Active - Blue","Default 1",$220.61,$199.99
"2018-06-13 12:41:57",Faheem,SRN-SAM-1519,"LCD and Touch Screen Digitizer for Samsung Galaxy J7 Prime 2017 (J727) - White","Default 1",$179.99,$89.99
"2018-06-13 14:14:36",Faheem,ACC-ZED-834,"Samsung Galaxy S5/Note 3 Data Cable 3ft","Default 1",$0.00,$2.99
"2018-06-13 14:24:26",saad,SRN-SAM-968,"Samsung Sidekick T839 Touch Screen Digitizer Grade A","Default 1",$0.00,$9.60
"2018-06-13 14:31:29",khalfani,BTY-SAM-104,"Battery for Samsung Galaxy S8","Default 1",$7.99,$13.99
"2018-06-13 14:33:30",Billy,BTY-SAM-105,"Battery for Samsung Galaxy S8 Plus","Default 1",$7.99,$13.99
"2018-06-13 14:34:26",saad,SRN-SAM-410,"Galaxy S4 i545 L720 R970 LCD + Touch Screen Digitizer with Frame - Black Mist - Grade C","Default 1",$0.00,$64.99
