"Date Updated",User,SKU,"Item Name","Price Type","Old Price","New Price"
"2018-11-08 11:13:51",Meri,ACC-ZED-833,"Samsung USB Type C 1.5m/3ft Data Cable - White (Premium)",Sale,$0.00,$2.99
"2018-11-08 11:28:57",Faheem,SRN-SAM-1747,"LCD and Touch Screen Digitizer for Samsung Galaxy J7 Pro J730 2017 - Gold (Aftermarket)","Default 1",$0.00,$50.99
"2018-11-08 13:16:18",Faheem,ACC-ZED-853,"Type C Anti-Shock/Lighting Connector Screen Protector Applicator",Sale,$0.00,$0.99
"2018-11-08 15:40:45",kashif.sqa,BTY-COV-1492,"HTC Vivid 4G Midframe Bezel - Grade A","Default 1",$0.00,$7.94
"2018-11-08 15:41:06",kashif.sqa,BTY-COV-1496,"HTC Inspire 4G Midframe Bezel - Grade A","Default 1",$0.00,$4.94
"2018-11-08 15:41:26",kashif.sqa,BTY-COV-1497,"HTC Inspire 4G Midframe Bezel - Grade B","Default 1",$0.00,$4.89
"2018-11-08 15:41:47",kashif.sqa,BTY-COV-1498,"HTC Inspire 4G Midframe Bezel - Grade C","Default 1",$0.00,$3.95
"2018-11-08 15:42:06",kashif.sqa,BTY-COV-1500,"HTC Thunderbolt ADR6400 Midframe Bezel - Grade A","Default 1",$0.00,$3.94
"2018-11-08 15:42:27",kashif.sqa,BTY-COV-1503,"Nextbook 8 Tablet NX008HD8G Rear Housing with Battery Door","Default 1",$10.14,$14.95
"2018-11-08 15:42:47",kashif.sqa,BTY-COV-1504,"Nextbook 8 Tablet NX008HD8G Rear Housing with Battery Door - Grade A","Default 1",$0.00,$9.94
"2018-11-08 15:43:08",kashif.sqa,BTY-COV-1505,"Nextbook 8 Tablet NX008HD8G Rear Housing with Battery Door - Grade B","Default 1",$0.00,$9.89
"2018-11-08 15:43:28",kashif.sqa,BTY-COV-1506,"Nextbook 8 Tablet NX008HD8G Rear Housing with Battery Door - Grade C","Default 1",$0.00,$5.95
"2018-11-08 15:43:51",kashif.sqa,BTY-COV-1511,"Motorola Droid Razr XT912 Rear Housing Frame","Default 1",$3.14,$6.95
"2018-11-08 15:45:44",kashif.sqa,BTY-COV-1559,"Motorola Moto G XT1031 Front Bezel","Default 1",$7.69,$7.69
"2018-11-08 15:45:44",kashif.sqa,BTY-COV-1559,"Motorola Moto G XT1031 Front Bezel","Default 3",$7.14,$7.14
"2018-11-08 15:45:44",kashif.sqa,BTY-COV-1559,"Motorola Moto G XT1031 Front Bezel","Default 10",$6.95,$6.95
"2018-11-08 15:45:44",kashif.sqa,BTY-COV-1559,"Motorola Moto G XT1031 Front Bezel","Local 1",$6.77,$6.77
"2018-11-08 15:45:44",kashif.sqa,BTY-COV-1559,"Motorola Moto G XT1031 Front Bezel","Local 3",$6.59,$6.59
"2018-11-08 15:45:44",kashif.sqa,BTY-COV-1559,"Motorola Moto G XT1031 Front Bezel","Local 10",$6.41,$6.41
"2018-11-08 15:45:44",kashif.sqa,BTY-COV-1559,"Motorola Moto G XT1031 Front Bezel","Bronze 1",$6.77,$6.77
"2018-11-08 15:45:44",kashif.sqa,BTY-COV-1559,"Motorola Moto G XT1031 Front Bezel","Bronze 3",$6.59,$6.59
"2018-11-08 15:45:44",kashif.sqa,BTY-COV-1559,"Motorola Moto G XT1031 Front Bezel","Bronze 10",$6.41,$6.41
"2018-11-08 15:45:44",kashif.sqa,BTY-COV-1559,"Motorola Moto G XT1031 Front Bezel","Silver 1",$6.59,$6.59
"2018-11-08 15:45:44",kashif.sqa,BTY-COV-1559,"Motorola Moto G XT1031 Front Bezel","Silver 3",$6.22,$6.22
"2018-11-08 15:45:44",kashif.sqa,BTY-COV-1559,"Motorola Moto G XT1031 Front Bezel","Silver 10",$5.86,$5.86
"2018-11-08 15:45:45",kashif.sqa,BTY-COV-1559,"Motorola Moto G XT1031 Front Bezel","Gold 1",$6.22,$6.22
"2018-11-08 15:45:45",kashif.sqa,BTY-COV-1559,"Motorola Moto G XT1031 Front Bezel","Gold 3",$6.04,$6.04
"2018-11-08 15:45:45",kashif.sqa,BTY-COV-1559,"Motorola Moto G XT1031 Front Bezel","Gold 10",$5.67,$5.67
"2018-11-08 15:45:45",kashif.sqa,BTY-COV-1559,"Motorola Moto G XT1031 Front Bezel","Diamond 1",$5.86,$5.86
"2018-11-08 15:45:45",kashif.sqa,BTY-COV-1559,"Motorola Moto G XT1031 Front Bezel","Diamond 10",$5.38,$5.38
