"Date Updated",User,SKU,"Item Name","Price Type","Old Price","New Price"
"2019-02-06 09:35:31",Zahan,BT-BP-30010,"Zero Cycle Battery for iPhone 6 1810mAH Li-Po Premium","Default 1",$18.99,$12.99
"2019-02-06 14:45:19",Faheem,SRN-HTC-582,"LCD and Touch Screen Digitizer for HTC One M8 - Black",Sale,$16.99,$14.99
"2019-02-06 14:45:43",Faheem,SRN-HTC-658,"LCD + Touch Screen Digitizer with Frame for HTC One M8 831C",Sale,$19.79,$18.19
"2019-02-06 14:45:43",Faheem,SRN-HTC-658,"LCD + Touch Screen Digitizer with Frame for HTC One M8 831C","Default 1",$41.99,$31.99
"2019-02-06 14:46:04",Faheem,SRN-HTC-1162,"LCD and Touch Screen Digitizer for Google Pixel 2 XL - Black",Sale,$149.99,$133.19
"2019-02-06 14:46:47",Faheem,SRN-HTC-1161,"LCD and Touch Screen Digitizer for Google Pixel 2 - Black (No Logo)",Sale,$134.99,$88.79
"2019-02-06 14:47:04",Faheem,SRN-HTC-1160,"LCD and Touch Screen Digitizer for Google Pixel XL - Black (No Logo)",Sale,$88.99,$85.29
"2019-02-06 14:48:15",Faheem,SRN-HUA-163,"LCD and Touch Screen Digitizer for Huawei Mate 9 (MHA-L09) - Black",Sale,$28.09,$25.19
"2019-02-06 15:25:59",Faheem,SRN-LGM-638,"LCD and Digitizer Replacement with Frame for LG Nexus 5X",Sale,$21.89,$24.99
"2019-02-06 15:26:09",Faheem,SRN-LGM-348,"LCD + Touch Screen Digitizer for LG Google Nexus 5 D820 D821 Black",Sale,$20.49,$19.49
"2019-02-06 15:32:51",Faheem,SRN-LGM-308,"LG G3 D850 D851 D855 VS985 LS990 US990 LCD Digitizer Assembly Gold",Sale,$0.00,$36.99
"2019-02-06 15:33:08",Faheem,SRN-LGM-677,"LCD and Touch Screen Digitizer with Frame for LG G3 - Gold",Sale,$51.19,$39.99
"2019-02-06 15:34:15",Faheem,SRN-LGM-695,"LCD and Touch Screen Digitizer for LG G Pad 10.1 VK700 - Black",Sale,$0.00,$98.49
"2019-02-06 15:34:15",Faheem,SRN-LGM-695,"LCD and Touch Screen Digitizer for LG G Pad 10.1 VK700 - Black","Platinum 1",$80.68,$120.99
"2019-02-06 15:34:27",Faheem,SRN-LGM-653,"LCD and Touch Screen Replacement with Frame  for LG G Stylo LS770- Black",Sale,$49.49,$48.49
"2019-02-06 16:34:54",Faheem,SRN-MOT-659,"LCD and Touch Screen Digitizer for Motorola Droid Turbo 2 LCD With Frame",Sale,$89.99,$79.99
"2019-02-06 16:35:03",Faheem,SRN-MOT-618,"LCD Touch Screen Digitizer with Frame for Motorola Moto X  XT1060 XT1058 XT1056 XT1053  Black",Sale,$49.79,$48.29
"2019-02-06 16:36:07",Faheem,SRN-MOT-616,"Motorola Moto X 2nd Gen XT1095 XT1096 XT1097 LCD Assembly White",Sale,$69.99,$59.99
"2019-02-06 16:36:25",Faheem,SRN-MOT-632,"LCD Assembly with Frame for Motorola G2 XT1063 / XT1064 / XT1068 - Black ",Sale,$19.89,$14.99
"2019-02-06 16:36:35",Faheem,SRN-MOT-672,"LCD and Digitizer Replacement with Frame for Motorola Moto E XT1021 XT1022 XT1025 - White",Sale,$19.09,$18.29
"2019-02-06 16:37:08",Faheem,SRN-MOT-664,"LCD and Digitizer Replacement with Frame for Motorola Google Nexus 6",Sale,$107.29,$77.59
"2019-02-06 16:37:42",Faheem,SRN-MOT-678,"LCD and Digitizer Replacement with Frame for Motorola Moto X (2nd Gen) - Black",Sale,$94.99,$66.49
"2019-02-06 16:38:39",Faheem,SRN-MOT-667,"LCD and Digitizer Replacement for Droid Maxx 2 XT1565 - White",Sale,$28.99,$25.79
"2019-02-06 16:39:04",Faheem,SRN-MOT-680,"LCD and Touch Screen Digitizer for Motorola Moto Z Play Droid XT1635-01 ZT1635-02 - Black",Sale,$68.99,$65.99
"2019-02-06 16:39:12",Faheem,SRN-MOT-442,"LCD + Touch Screen Digitizer for Motorola Droid Mini XT1030 Black",Sale,$14.69,$14.19
"2019-02-06 16:39:55",Faheem,SRN-MOT-641,"Motorola Moto G XT1031 XT1032 XT1033 LCD Touch Screen Assembly w/ Frame Black",Sale,$20.99,$20.79
"2019-02-06 16:40:21",Faheem,SRN-MOT-422,"Motorola Moto G XT1032 XT1036 LCD Touch Screen Digitizer Assembly",Sale,$21.49,$24.99
"2019-02-06 16:40:45",Faheem,SRN-MOT-612,"LCD and Digitizer Replacement for Motorola Moto G2 - Black",Sale,$17.99,$14.99
"2019-02-06 16:41:09",Faheem,SRN-MOT-683,"LCD and Touch Screen Digitizer with Frame and Fingerprint Scanner for Motorola Moto G4 Plus - White",Sale,$36.09,$27.99
"2019-02-06 16:41:19",Faheem,SRN-MOT-682,"LCD and Touch Screen Digitizer with Frame for Motorola Moto G4 Plus - Black",Sale,$34.49,$27.69
"2019-02-06 16:41:53",Faheem,SRN-MOT-615,"Motorola Moto X 2nd Gen XT1095 XT1096 XT1097 LCD Assembly Black",Sale,$64.99,$59.99
"2019-02-06 16:42:09",Faheem,SRN-MOT-679,"LCD and Digitizer Replacement with Frame for Motorola Moto X (2nd Gen) - White",Sale,$78.99,$69.99
"2019-02-06 16:42:10",Faheem,SRN-MOT-679,"LCD and Digitizer Replacement with Frame for Motorola Moto X (2nd Gen) - White","Default 1",$0.00,$134.99
"2019-02-06 16:42:59",Faheem,SRN-MOT-681,"LCD and Touch Screen Digitizer for Motorola Moto Z Play Droid XT1635-01 ZT1635-02 - White",Sale,$94.69,$69.09
"2019-02-06 16:43:12",Faheem,SRN-MOT-660,"LCD and Touch Screen Digitizer for Motorola Moto Z Droid XT1650-01 - Black",Sale,$101.29,$96.99
"2019-02-06 16:43:22",Faheem,SRN-MOT-677,"LCD and Digitizer Replacement with Frame for Motorola Moto X Play - White",Sale,$32.99,$28.29
