"Date Updated",User,SKU,"Item Name","Price Type","Old Price","New Price"
"2018-07-19 09:09:22",Faheem,APL-001-2090,"LCD and Touch Screen Digitizer for iPhone 5S SE - Black (Premium) ",Sale,$16.89,$16.79
"2018-07-19 09:10:20",Faheem,APL-001-2080,"LCD and Touch Screen Digitizer for iPhone 5S SE - White (Premium)",Sale,$16.89,$16.79
"2018-07-19 09:16:40",Faheem,APL-001-2094,"LCD and Touch Screen Digitizer for iPhone 6 Plus - White (Premium)",Sale,$45.99,$45.79
"2018-07-19 09:17:54",Faheem,APL-001-2093,"LCD and Touch Screen Digitizer for iPhone 6 Plus - Black (Premium)",Sale,$45.99,$45.79
"2018-07-19 09:25:55",Faheem,APL-001-2204,"LCD and Touch Screen Digitizer for iPhone 6S Plus - White (Premium)",Sale,$56.89,$55.79
"2018-07-19 09:26:48",Faheem,APL-001-2203,"LCD and Touch Screen Digitizer for iPhone 6S Plus - Black (Premium)",Sale,$56.89,$55.79
"2018-07-19 09:32:08",Faheem,APL-001-2367,"LCD and Touch Screen Digitizer for iPhone 7 - White (Premium)",Sale,$54.89,$54.49
"2018-07-19 09:32:08",Faheem,APL-001-2365,"LCD and Touch Screen Digitizer for iPhone 7 - Black (Premium)",Sale,$54.89,$54.49
"2018-07-19 11:01:20",Faheem,SRN-SAM-1639,"LCD and Touch Screen Digitizer for Samsung Galaxy S5 - White (Premium)",Sale,$93.39,$88.99
"2018-07-19 11:01:45",Faheem,SRN-SAM-1638,"LCD and Touch Screen Digitizer for Samsung Galaxy S5 - Black (Premium)",Sale,$94.59,$88.99
"2018-07-19 11:05:19",Jordan,APL-003-1815,"Vibrator for iPhone 8 Plus",Sale,$19.99,$14.89
"2018-07-19 11:05:19",Jordan,APL-003-1815,"Vibrator for iPhone 8 Plus","Platinum 1",$39.99,$19.99
"2018-07-19 11:05:29",Jordan,APL-003-1815,"Vibrator for iPhone 8 Plus",Sale,$14.89,$15.39
"2018-07-19 11:05:30",Jordan,APL-003-1815,"Vibrator for iPhone 8 Plus","Default 1",$39.99,$19.99
"2018-07-19 11:05:44",Jordan,APL-003-1815,"Vibrator for iPhone 8 Plus",Sale,$15.39,$15.29
"2018-07-19 13:06:14",Faheem,SRN-SAM-1740,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy S9 Plus (Black Frame) - Black (Premium)",Sale,$246.19,$229.39
