"Date Updated",User,SKU,"Item Name","Price Type","Old Price","New Price"
"2018-12-03 10:38:31",Faheem,APL-001-2092,"LCD and Touch Screen Digitizer for iPhone 6 - White (Premium)",Sale,$24.19,$24.09
"2018-12-03 10:38:41",Faheem,APL-001-2091,"LCD and Touch Screen Digitizer for iPhone 6 - Black (Premium)",Sale,$24.19,$24.09
"2018-12-03 10:39:08",Faheem,APL-001-2210,"LCD and Touch Screen Digitizer for iPhone 6s - Black (Premium)",Sale,$30.69,$30.79
"2018-12-03 10:39:22",Faheem,APL-001-2211,"LCD and Touch Screen Digitizer for iPhone 6s - White (Premium)",Sale,$30.69,$30.79
"2018-12-03 10:40:20",Faheem,APL-001-2200,"Touch Screen Digitizer With Home Button for iPad Air - Black (Premium)",Sale,$14.69,$14.59
"2018-12-03 10:40:25",Faheem,APL-001-2201,"Touch Screen Digitizer With Home Button for iPad Air - White (Premium)",Sale,$14.69,$14.59
"2018-12-03 10:41:03",Faheem,APL-001-2215,"Touch Screen Digitizer with Home Button And IC Chip for iPad Mini & iPad Mini 2 - White (Premium)",Sale,$15.49,$15.29
"2018-12-03 10:41:04",Faheem,APL-001-2202,"Touch Screen Digitizer with Home Button And IC Chip for iPad Mini & iPad Mini 2 - Black (Premium)",Sale,$15.49,$15.29
"2018-12-03 10:41:24",Faheem,APL-001-2407,"LCD and Touch Screen Digitizer for iPad Pro 10.5 - White (Premium)",Sale,$165.59,$165.49
"2018-12-03 10:41:40",Faheem,APL-001-2406,"LCD and Touch Screen Digitizer for iPad Pro 10.5 - Black (Premium)	",Sale,$165.59,$165.49
"2018-12-03 10:41:47",Faheem,APL-001-2326,"LCD and Touch Screen Digitizer for iPad Pro 9.7 - White (Premium)",Sale,$113.19,$113.69
"2018-12-03 10:41:56",Faheem,APL-001-2325,"LCD and Touch Screen Digitizer for iPad Pro 9.7 - Black (Premium)",Sale,$113.19,$113.69
"2018-12-03 11:16:16",Zahan,SRN-SAM-1647,"LCD and Touch Screen Digitizer for Samsung Galaxy Note 4 - White (Premium)",Sale,$104.99,$107.19
"2018-12-03 11:18:11",Zahan,SRN-SAM-1644,"LCD and Touch Screen Digitizer for Samsung Galaxy Note 5 - Gold (Premium)	",Sale,$126.49,$130.09
"2018-12-03 11:18:55",Zahan,SRN-SAM-1645,"LCD and Touch Screen Digitizer for Samsung Galaxy Note 5 - White (Premium)	",Sale,$126.49,$126.89
"2018-12-03 11:22:26",Zahan,SRN-SAM-1743,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy Note 9 - Purple (Premium)",Sale,$247.06,$256.49
"2018-12-03 11:22:56",Zahan,SRN-SAM-1742,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy Note 9 - Blue (Premium)",Sale,$247.06,$256.49
"2018-12-03 11:23:24",Zahan,SRN-SAM-1741,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy Note 9 - Black (Premium)",Sale,$247.06,$246.99
"2018-12-03 11:25:20",Zahan,SRN-SAM-1636,"LCD and Touch Screen Digitizer for Samsung Galaxy S6 - Black Sapphire (Premium)",Sale,$105.99,$108.79
"2018-12-03 11:25:51",Zahan,SRN-SAM-1635,"LCD and Touch Screen Digitizer for Samsung Galaxy S6 - Gold (Premium)",Sale,$105.99,$107.09
"2018-12-03 11:26:52",Zahan,SRN-SAM-1633,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 - Black (Premium)",Sale,$109.09,$111.69
"2018-12-03 11:27:32",Zahan,SRN-SAM-1503,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 - Silver (Premium)",Sale,$109.09,$111.49
"2018-12-03 11:30:37",Zahan,SRN-SAM-1634,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 - White (Premium)",Sale,$109.09,$112.49
"2018-12-03 11:31:45",Zahan,SRN-SAM-1667,"LCD and Touch Screen Digitizer With Frame for Samsung Galaxy S8 Plus - Midnight Violet (Premium)",Sale,$230.79,$234.09
"2018-12-03 11:32:16",Zahan,SRN-SAM-1686,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy S9 Black Frame - Black (Premium)",Sale,$219.99,$212.89
"2018-12-03 11:32:41",Zahan,SRN-SAM-1737,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy S9 Blue Frame- Black (Premium)",Sale,$214.99,$213.69
"2018-12-03 11:33:18",Zahan,SRN-SAM-1736,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy S9 Purple Frame - Black (Premium)",Sale,$219.99,$209.39
"2018-12-03 11:34:52",Zahan,SRN-SAM-1739,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy S9 Plus (Blue Frame) - Black (Premium)",Sale,$225.29,$226.19
"2018-12-03 11:53:52",Zahan,SRN-SAM-248,"LCD and Touch Screen Digitizer for Samsung Galaxy Note 2 - Gray",Sale,$48.79,$45.99
"2018-12-03 11:54:38",Zahan,SRN-SAM-043,"LCD and Touch Screen Digitizer With Frame for Samsung Galaxy Note 2 i605 L900 - Gray",Sale,$49.99,$49.59
"2018-12-03 11:55:43",Zahan,SRN-SAM-1620,"LCD and Touch Screen Digitizer for Samsung Galaxy Note 3 - White (Standard) (No Logo)",Sale,$63.99,$64.39
"2018-12-03 11:56:48",Zahan,SRN-SAM-1619,"LCD and Touch Screen Digitizer for Samsung Galaxy Note 3 - Gray (Standard) (No Logo)",Sale,$62.99,$63.99
