"Date Updated",User,SKU,"Item Name","Price Type","Old Price","New Price"
"2018-05-02 09:53:45",saad,SRN-SAM-1629,"LCD and Touch Screen Digitizer for Samsung Galaxy S8 Plus - Midnight Black (Standard)",Sale,$249.99,$239.99
"2018-05-02 11:46:20",Faheem,SRN-SAM-1531,"LCD and Touch Screen Digitizer for Samsung Galaxy J7 (J700) 2015 - White","Default 1",$89.89,$119.89
"2018-05-02 11:46:56",Faheem,SRN-SAM-1530,"LCD and Touch Screen Digitizer for Samsung Galaxy J7 (J700) 2015 - Black","Default 1",$89.89,$119.89
"2018-05-02 11:47:44",Faheem,SRN-SAM-1532,"LCD and Touch Screen Digitizer for Samsung Galaxy J7 (J700) 2015 - Gold","Default 1",$89.89,$119.89
"2018-05-02 16:32:35",Faheem,SRN-SAM-1703,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935A G935V with Frame Used - White","Default 1",$0.00,$150.00
"2018-05-02 16:42:56",Faheem,SRN-SAM-1699,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935A G935V with Frame Used - Black","Default 1",$0.00,$150.00
"2018-05-02 16:44:25",Faheem,SRN-SAM-1695,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935A G935V with Frame Used - Silver","Default 1",$0.00,$150.00
"2018-05-02 16:45:23",Faheem,SRN-SAM-1691,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935A G935V with Frame Used - Gold","Default 1",$0.00,$150.00
"2018-05-02 17:11:26",Jordan,SRN-SAM-1717,"Galaxy Note 3 N900P N900V LCD + Digitizer Touch Screen with Frame - Rose Gold Trim - Grade A",Sale,$0.00,$89.99
"2018-05-02 17:11:26",Jordan,SRN-SAM-1717,"Galaxy Note 3 N900P N900V LCD + Digitizer Touch Screen with Frame - Rose Gold Trim - Grade A","Default 1",$0.00,$150.00
"2018-05-02 17:19:12",Faheem,SRN-SAM-1707,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935 A G935V with Frame - Thin Line - White","Default 1",$0.00,$69.99
"2018-05-02 17:19:14",Faheem,SRN-SAM-1708,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935 A G935V with Frame - Thick Line - White","Default 1",$0.00,$49.99
"2018-05-02 17:19:16",Faheem,SRN-SAM-1709,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935 A G935V with Frame - Dot - White","Default 1",$0.00,$79.99
"2018-05-02 17:19:21",Faheem,SRN-SAM-1710,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935 A G935V with Frame - Thin Line - Black","Default 1",$0.00,$69.99
"2018-05-02 17:19:31",Faheem,SRN-SAM-1711,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935 A G935V with Frame - Thick Line - Black","Default 1",$0.00,$49.99
"2018-05-02 17:19:42",Faheem,SRN-SAM-1712,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935 A G935V with Frame - Dot - Black","Default 1",$0.00,$79.99
"2018-05-02 17:19:51",Faheem,SRN-SAM-1713,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935 A G935V with Frame - Thin Line - Gold","Default 1",$0.00,$69.99
"2018-05-02 17:20:07",Faheem,SRN-SAM-1714,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935 A G935V with Frame - Thick Line - Gold","Default 1",$0.00,$49.99
"2018-05-02 17:20:17",Faheem,SRN-SAM-1715,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935 A G935V with Frame - Dot - Gold","Default 1",$0.00,$79.99
"2018-05-02 17:20:27",Faheem,SRN-SAM-1716,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935 A G935V with Frame - Thin Line - Silver","Default 1",$0.00,$69.99
"2018-05-02 17:20:50",Faheem,SRN-SAM-1718,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935 A G935V with Frame - Thick Line - Silver","Default 1",$0.00,$49.99
"2018-05-02 17:21:01",Faheem,SRN-SAM-1719,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935 A G935V with Frame - Dot - Silver","Default 1",$0.00,$79.99
"2018-05-02 17:21:21",Faheem,ACC-ZRT-547,"Touch Screen Adhesive for Samsung Galaxy J7 (2015)","Default 1",$0.00,$0.99
"2018-05-02 17:45:15",saad,APL-001-0762,"LCD Screen with Retina Display for iPad Mini 2 3",Sale,$74.89,$59.99
