"Date Updated",User,SKU,"Item Name","Price Type","Old Price","New Price"
"2018-08-17 11:02:58",Faheem,SRN-SAM-1737,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy S9 Blue Frame- Black (Premium)",Sale,$212.29,$211.99
"2018-08-17 11:03:05",Faheem,SRN-SAM-1736,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy S9 Purple Frame - Black (Premium)",Sale,$212.29,$211.99
"2018-08-17 11:03:35",Faheem,SRN-SAM-1738,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy S9 Plus (Purple Frame) - Black (Premium)",Sale,$223.59,$223.49
"2018-08-17 11:03:42",Faheem,SRN-SAM-1740,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy S9 Plus (Black Frame) - Black (Premium)",Sale,$223.59,$223.49
"2018-08-17 11:03:48",Faheem,SRN-SAM-1739,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy S9 Plus (Blue Frame) - Black (Premium)",Sale,$223.59,$223.49
"2018-08-17 12:51:07",Jordan,FLX-SAM-1590,"Charging Port (Soldering Required) for Samsung Galaxy S8/S8 Plus (Pack of 5)",Sale,$4.09,$3.49
"2018-08-17 14:32:39",Jordan,APL-001-2360,"Glass with Preinstalled OCA/Cold Pressed Frame for iPhone 6S - Black (Pack of 10)",Sale,$52.99,$40.99
"2018-08-17 14:33:11",Jordan,APL-001-2359,"Glass with Preinstalled OCA/Cold Pressed Frame for iPhone 6S - White (Pack of 10)",Sale,$52.99,$40.99
"2018-08-17 14:48:59",Jordan,APL-001-2357,"Glass with Preinstalled OCA/Cold Pressed Frame for iPhone 6S Plus - Black (Pack of 10)",Sale,$56.99,$44.99
"2018-08-17 14:49:03",Jordan,APL-001-2358,"Glass with Preinstalled OCA/Cold Pressed Frame for iPhone 6S Plus - White (Pack of 10)",Sale,$34.99,$45.99
"2018-08-17 14:49:08",Jordan,APL-001-2357,"Glass with Preinstalled OCA/Cold Pressed Frame for iPhone 6S Plus - Black (Pack of 10)",Sale,$44.99,$45.99
"2018-08-17 14:49:09",Jordan,APL-001-2357,"Glass with Preinstalled OCA/Cold Pressed Frame for iPhone 6S Plus - Black (Pack of 10)","Default 1",$89.99,$64.99
"2018-08-17 14:52:58",Jordan,APL-001-2364,"Glass with Preinstalled OCA/Cold Pressed Frame for iPhone 6 Plus - White (Pack of 10)",Sale,$43.99,$45.99
"2018-08-17 14:53:00",Jordan,APL-001-2363,"Glass with Preinstalled OCA/Cold Pressed Frame for iPhone 6 Plus - Black (Pack of 10)",Sale,$43.99,$45.99
"2018-08-17 14:57:59",Jordan,APL-001-2417,"Glass with Preinstalled OCA/Cold Pressed Frame for iPhone 7 - White (Pack of 10)","Default 1",$89.99,$79.99
"2018-08-17 14:58:14",Jordan,APL-001-2418,"Glass with Preinstalled OCA/Cold Pressed Frame for iPhone 7 Plus - White (Pack of 10)",Sale,$43.99,$45.99
"2018-08-17 14:58:14",Jordan,APL-001-2418,"Glass with Preinstalled OCA/Cold Pressed Frame for iPhone 7 Plus - White (Pack of 10)","Default 1",$94.99,$82.99
"2018-08-17 14:58:21",Jordan,APL-001-2415,"Glass with Preinstalled OCA/Cold Pressed Frame for iPhone 7 Plus - Black (Pack of 10)",Sale,$43.99,$45.99
"2018-08-17 14:58:21",Jordan,APL-001-2415,"Glass with Preinstalled OCA/Cold Pressed Frame for iPhone 7 Plus - Black (Pack of 10)","Default 1",$94.99,$82.99
"2018-08-17 14:59:51",Jordan,APL-001-2421,"Glass with Preinstalled OCA/Cold Pressed Frame for iPhone 8 - White (Pack of 10)","Default 1",$89.99,$79.99
"2018-08-17 15:01:30",Jordan,APL-001-2416,"Glass with Preinstalled OCA/Cold Pressed Frame for iPhone 8 Plus - Black (Pack of 10)",Sale,$43.99,$45.99
"2018-08-17 15:01:30",Jordan,APL-001-2416,"Glass with Preinstalled OCA/Cold Pressed Frame for iPhone 8 Plus - Black (Pack of 10)","Default 1",$94.99,$82.99
"2018-08-17 15:01:34",Jordan,APL-001-2419,"Glass with Preinstalled OCA/Cold Pressed Frame for iPhone 8 Plus - White (Pack of 10)",Sale,$43.99,$45.99
"2018-08-17 15:01:34",Jordan,APL-001-2419,"Glass with Preinstalled OCA/Cold Pressed Frame for iPhone 8 Plus - White (Pack of 10)","Default 1",$94.99,$82.99
